,DEPTH,W_Tar_calibrated,SW,VSH,PHI,RW_log,Lith_id_new,Predicted_Lith_id_new,SitID
325639,316.25,2.0,1.0,0.787,0.026,-0.22841251911874466,5,5,114305
325640,316.5,2.0,1.0,0.849,0.001,-0.22914798835785583,5,5,114305
325641,316.75,2.0,1.0,0.878,0.0,-0.22914798835785583,5,5,114305
325642,317.0,2.0,1.0,0.963,0.0,-0.22914798835785583,5,5,114305
325643,317.25,2.0,1.0,1.0,0.0,-0.22914798835785583,5,5,114305
325644,317.5,2.0,1.0,1.0,0.0,-0.22914798835785583,5,5,114305
325645,317.75,2.0,1.0,1.0,0.0,-0.22914798835785583,5,5,114305
325646,318.0,2.001,0.923,0.895,0.02,-0.22914798835785583,5,5,114305
325647,318.25,2.0,1.0,0.745,0.045,-0.22914798835785583,5,5,114305
325648,318.5,2.0,1.0,0.765,0.009,-0.22914798835785583,5,5,114305
325649,318.75,2.0,0.961,0.762,0.013,-0.22914798835785583,5,5,114305
325650,319.0,2.001,0.928,0.744,0.037,-0.2298847052128984,5,5,114305
325651,319.25,2.002,0.911,0.73,0.056,-0.2298847052128984,5,5,114305
325652,319.5,2.001,0.941,0.723,0.05,-0.2298847052128984,5,5,114305
325653,319.75,2.0,1.0,0.736,0.0,-0.2298847052128984,5,5,114305
325654,320.0,2.0,1.0,0.772,0.0,-0.2298847052128984,5,5,114305
325655,320.25,2.0,1.0,0.813,0.0,-0.2298847052128984,5,5,114305
325656,320.5,2.0,1.0,0.837,0.0,-0.2298847052128984,5,5,114305
325657,320.75,2.0,1.0,0.838,0.0,-0.2298847052128984,5,5,114305
325658,321.0,2.0,1.0,0.813,0.0,-0.2298847052128984,5,5,114305
325659,321.25,2.0,1.0,0.802,0.0,-0.23062267392386154,5,5,114305
325660,321.5,2.0,1.0,0.688,0.0,-0.23062267392386154,4,4,114305
325661,321.75,2.002,0.93,0.172,0.069,-0.23062267392386154,4,3,114305
325662,322.0,2.0,1.0,0.0,0.125,-0.23062267392386154,4,4,114305
325663,322.25,2.0,1.0,0.0,0.128,-0.23062267392386154,4,4,114305
325664,322.5,2.003,0.957,0.0,0.14,-0.23062267392386154,4,4,114305
325665,322.75,2.009,0.866,0.0,0.153,-0.23062267392386154,4,4,114305
325666,323.0,2.004,0.93,0.0,0.144,-0.23062267392386154,4,4,114305
382385,290.21,2.0,1.0,0.584,0.128,-0.16749108729376366,4,4,117299
382386,290.46,2.0,1.0,0.575,0.129,-0.1681302257194983,4,4,117299
382387,290.71,2.0,1.0,0.566,0.154,-0.1681302257194983,4,4,117299
382388,290.96,2.0,1.0,0.573,0.142,-0.16877030613293661,4,4,117299
382389,291.21,2.0,1.0,0.649,0.133,-0.16941133131485567,4,4,117299
382390,291.46,2.0,1.0,0.726,0.104,-0.16941133131485567,5,5,117299
382391,291.71,2.0,1.0,0.803,0.075,-0.17005330405836405,5,5,117299
382392,291.96,2.0,1.0,0.817,0.069,-0.17005330405836405,5,5,117299
382393,292.21,2.0,1.0,0.777,0.085,-0.17069622716897506,5,5,117299
382394,292.46,2.0,1.0,0.714,0.078,-0.17134010346468015,5,5,117299
382395,292.71,2.0,1.0,0.705,0.052,-0.17134010346468015,5,5,117299
382396,292.96,2.0,1.0,0.774,0.086,-0.1719849357760231,5,5,117299
382397,293.21,2.0,1.0,0.913,0.033,-0.1719849357760231,5,5,117299
382398,293.46,2.0,1.0,0.982,0.007,-0.17263072694617473,5,5,117299
382399,293.71,2.0,1.0,0.966,0.013,-0.17327747983100789,5,5,117299
382400,293.96,2.0,1.0,0.902,0.037,-0.17327747983100789,5,5,117299
382401,294.21,2.0,1.0,0.738,0.08,-0.17392519729917355,5,5,117299
382402,294.46,2.0,1.0,0.519,0.058,-0.17392519729917355,4,4,117299
382403,294.71,2.0,1.0,0.588,0.021,-0.17457388223217687,4,4,117299
382404,294.96,2.0,1.0,0.688,0.109,-0.1752235375244543,4,4,117299
382405,295.21,2.0,1.0,0.819,0.069,-0.1752235375244543,5,5,117299
382406,295.46,2.0,1.0,0.88,0.046,-0.17587416608345102,5,5,117299
382407,295.71,2.0,1.0,0.879,0.046,-0.17587416608345102,5,5,117299
382408,295.96,2.0,1.0,0.847,0.058,-0.17652577082969892,5,5,117299
382409,296.21,2.0,1.0,0.784,0.082,-0.17717835469689538,5,5,117299
382410,296.46,2.0,1.0,0.682,0.108,-0.17717835469689538,4,4,117299
382411,296.71,2.0,1.0,0.361,0.087,-0.1778319206319825,2,2,117299
382412,296.96,2.0,1.0,0.189,0.073,-0.1778319206319825,1,3,117299
382413,297.21,2.0,1.0,0.173,0.051,-0.17848647159522685,1,3,117299
382414,297.46,2.0,1.0,0.195,0.123,-0.17914201056030005,1,4,117299
382415,297.71,2.0,1.0,0.201,0.168,-0.17914201056030005,1,4,117299
382416,297.96,2.0,1.0,0.2,0.163,-0.17979854051435976,1,4,117299
382417,298.21,2.0,1.0,0.215,0.182,-0.17979854051435976,1,4,117299
382418,298.46,2.0,1.0,0.245,0.177,-0.1804560644581313,1,4,117299
382419,298.71,2.0,1.0,0.283,0.161,-0.1804560644581313,1,4,117299
382420,298.96,2.0,1.0,0.313,0.18,-0.18111458540599013,2,2,117299
382421,299.21,2.0,1.0,0.405,0.171,-0.1817741063860445,2,2,117299
382422,299.46,2.0,1.0,0.529,0.135,-0.1817741063860445,4,4,117299
382423,299.71,2.0,1.0,0.636,0.137,-0.1824346304402192,4,4,117299
382424,299.96,2.0,1.0,0.698,0.115,-0.1824346304402192,4,4,117299
382425,300.21,2.0,1.0,0.704,0.112,-0.1830961606243397,5,5,117299
382426,300.46,2.0,1.0,0.719,0.107,-0.1830961606243397,5,5,117299
382427,300.71,2.0,1.0,0.741,0.097,-0.18375870000821692,5,5,117299
382428,300.96,2.0,1.0,0.756,0.092,-0.18442225167573273,5,5,117299
382429,301.21,2.0,1.0,0.754,0.087,-0.18442225167573273,5,5,117299
382430,301.46,2.0,1.0,0.761,0.082,-0.18508681872492605,5,5,117299
382431,301.71,2.0,1.0,0.736,0.078,-0.18508681872492605,5,5,117299
382432,301.96,2.0,1.0,0.751,0.093,-0.1857524042680798,5,5,117299
382433,302.21,2.0,1.0,0.75,0.095,-0.1857524042680798,5,5,117299
382434,302.46,2.0,1.0,0.749,0.095,-0.18641901143180803,5,5,117299
382435,302.71,2.0,1.0,0.732,0.102,-0.18708664335714442,5,5,117299
382436,302.96,2.0,1.0,0.708,0.111,-0.18708664335714442,5,5,117299
382437,303.21,2.0,1.0,0.676,0.123,-0.18775530319963074,4,4,117299
382438,303.46,2.0,1.0,0.636,0.138,-0.18775530319963074,4,4,117299
382439,303.71,2.0,1.0,0.596,0.154,-0.18842499412940666,4,4,117299
382440,303.96,2.0,1.0,0.532,0.178,-0.18842499412940666,4,4,117299
382441,304.21,2.0,1.0,0.485,0.196,-0.1890957193312996,2,2,117299
382442,304.46,2.0,1.0,0.429,0.217,-0.1897674820049159,2,2,117299
382443,304.71,2.001,0.992,0.381,0.235,-0.1897674820049159,2,2,117299
